sample_id,site,mineral,image_path,audio_path,Au,Cu,Fe,S,O
S00620,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\07493600017650772012395.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_007.wav,0,1,1,2,0
S00621,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\07654650017662658576110.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_001.wav,0,1,1,2,0
S00622,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\07707210017659048691081.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_003.wav,0,1,1,2,0
S00623,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\07911700017662576598961.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_002.wav,0,1,1,2,0
S00624,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\08003060017662576609118.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_001.wav,0,1,1,2,0
S00625,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\08191630017661682179459.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_008.wav,0,1,1,2,0
S00626,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\08268600017645711418192.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_001.wav,0,1,1,2,0
S00627,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\08280800017659048713185.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_007.wav,0,1,1,2,0
S00628,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\08307230017659048683687.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_006.wav,0,1,1,2,0
S00629,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\08789550017662700791495.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_007.wav,0,1,1,2,0
S00630,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\08849770017651185666146.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_000.wav,0,1,1,2,0
S00631,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\09041980017630058811797.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_005.wav,0,1,1,2,0
S00632,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\09229980017644663957913.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_004.wav,0,1,1,2,0
S00633,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\09258360017662813676251.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_008.wav,0,1,1,2,0
S00634,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\09315980017662658581140.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_003.wav,0,1,1,2,0
S00635,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\09333190017669626266301.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_007.wav,0,1,1,2,0
S00636,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\09431760017625535924789.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_002.wav,0,1,1,2,0
S00637,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\09586590017662576585186.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_003.wav,0,1,1,2,0
S00638,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\09853420017651609245877.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_004.wav,0,1,1,2,0
S00639,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\09909190017683046429002.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_006.wav,0,1,1,2,0
S00640,Yei_River,hematite,images\Yei_River\hematite\00166790017654381751671.jpg,audio\Yei_River\hematite\Yei_River_hematite_004.wav,0,0,2,0,3
S00641,Yei_River,hematite,images\Yei_River\hematite\00205710017650604072177.jpg,audio\Yei_River\hematite\Yei_River_hematite_005.wav,0,0,2,0,3
S00642,Yei_River,hematite,images\Yei_River\hematite\00412420017661824615997.jpg,audio\Yei_River\hematite\Yei_River_hematite_003.wav,0,0,2,0,3
S00643,Yei_River,hematite,images\Yei_River\hematite\00459020017651185749558.jpg,audio\Yei_River\hematite\Yei_River_hematite_001.wav,0,0,2,0,3
S00644,Yei_River,hematite,images\Yei_River\hematite\00573900017669647574415.jpg,audio\Yei_River\hematite\Yei_River_hematite_003.wav,0,0,2,0,3
S00645,Yei_River,hematite,images\Yei_River\hematite\00608240017671529522838.jpg,audio\Yei_River\hematite\Yei_River_hematite_004.wav,0,0,2,0,3
S00646,Yei_River,hematite,images\Yei_River\hematite\01199870017647562644172.jpg,audio\Yei_River\hematite\Yei_River_hematite_008.wav,0,0,2,0,3
S00647,Yei_River,hematite,images\Yei_River\hematite\01460200017654848625579.jpg,audio\Yei_River\hematite\Yei_River_hematite_000.wav,0,0,2,0,3
S00648,Yei_River,hematite,images\Yei_River\hematite\01906520017642622162747.jpg,audio\Yei_River\hematite\Yei_River_hematite_000.wav,0,0,2,0,3
S00649,Yei_River,hematite,images\Yei_River\hematite\02361140017651351379875.jpg,audio\Yei_River\hematite\Yei_River_hematite_009.wav,0,0,2,0,3
S00650,Yei_River,hematite,images\Yei_River\hematite\02407760017655676232731.jpg,audio\Yei_River\hematite\Yei_River_hematite_002.wav,0,0,2,0,3
S00651,Yei_River,hematite,images\Yei_River\hematite\02594170017667684484729.jpg,audio\Yei_River\hematite\Yei_River_hematite_000.wav,0,0,2,0,3
S00652,Yei_River,hematite,images\Yei_River\hematite\02720990017651428528908.jpg,audio\Yei_River\hematite\Yei_River_hematite_004.wav,0,0,2,0,3
S00653,Yei_River,hematite,images\Yei_River\hematite\02830650017650490899768.jpg,audio\Yei_River\hematite\Yei_River_hematite_002.wav,0,0,2,0,3
S00654,Yei_River,hematite,images\Yei_River\hematite\02984930017645708559430.jpg,audio\Yei_River\hematite\Yei_River_hematite_009.wav,0,0,2,0,3
S00655,Yei_River,hematite,images\Yei_River\hematite\03152300017674539684048.jpg,audio\Yei_River\hematite\Yei_River_hematite_008.wav,0,0,2,0,3
S00656,Yei_River,hematite,images\Yei_River\hematite\03258930017664477042280.jpg,audio\Yei_River\hematite\Yei_River_hematite_004.wav,0,0,2,0,3
S00657,Yei_River,hematite,images\Yei_River\hematite\03433130017650851206869.jpg,audio\Yei_River\hematite\Yei_River_hematite_005.wav,0,0,2,0,3
S00658,Yei_River,hematite,images\Yei_River\hematite\03606920017653159735348.jpg,audio\Yei_River\hematite\Yei_River_hematite_009.wav,0,0,2,0,3
S00659,Yei_River,hematite,images\Yei_River\hematite\03755650017652956286335.jpg,audio\Yei_River\hematite\Yei_River_hematite_007.wav,0,0,2,0,3
S00660,Yei_River,hematite,images\Yei_River\hematite\03838570017651211644412.jpg,audio\Yei_River\hematite\Yei_River_hematite_003.wav,0,0,2,0,3
S00661,Yei_River,hematite,images\Yei_River\hematite\03857130017671529517777.jpg,audio\Yei_River\hematite\Yei_River_hematite_007.wav,0,0,2,0,3
S00662,Yei_River,hematite,images\Yei_River\hematite\04322730017671692732293.jpg,audio\Yei_River\hematite\Yei_River_hematite_007.wav,0,0,2,0,3
S00663,Yei_River,hematite,images\Yei_River\hematite\04604950017658934629283.jpg,audio\Yei_River\hematite\Yei_River_hematite_004.wav,0,0,2,0,3
S00664,Yei_River,hematite,images\Yei_River\hematite\04708160017659735102258.jpg,audio\Yei_River\hematite\Yei_River_hematite_001.wav,0,0,2,0,3
S00665,Yei_River,hematite,images\Yei_River\hematite\04755570017671605712159.jpg,audio\Yei_River\hematite\Yei_River_hematite_005.wav,0,0,2,0,3
S00666,Yei_River,hematite,images\Yei_River\hematite\05300280017671531429527.jpg,audio\Yei_River\hematite\Yei_River_hematite_005.wav,0,0,2,0,3
S00667,Yei_River,hematite,images\Yei_River\hematite\05315490017654793573088.jpg,audio\Yei_River\hematite\Yei_River_hematite_007.wav,0,0,2,0,3
S00668,Yei_River,hematite,images\Yei_River\hematite\05319470017667737914696.jpg,audio\Yei_River\hematite\Yei_River_hematite_004.wav,0,0,2,0,3
S00669,Yei_River,hematite,images\Yei_River\hematite\05439420017647347453854.jpg,audio\Yei_River\hematite\Yei_River_hematite_006.wav,0,0,2,0,3
S00670,Yei_River,hematite,images\Yei_River\hematite\05501140017664385816406.jpg,audio\Yei_River\hematite\Yei_River_hematite_006.wav,0,0,2,0,3
S00671,Yei_River,hematite,images\Yei_River\hematite\06272420017651185733262.jpg,audio\Yei_River\hematite\Yei_River_hematite_009.wav,0,0,2,0,3
S00672,Yei_River,hematite,images\Yei_River\hematite\06351120017657662997319.jpg,audio\Yei_River\hematite\Yei_River_hematite_002.wav,0,0,2,0,3
S00673,Yei_River,hematite,images\Yei_River\hematite\06489520017665868853275.jpg,audio\Yei_River\hematite\Yei_River_hematite_006.wav,0,0,2,0,3
S00674,Yei_River,hematite,images\Yei_River\hematite\06617300017653159732017.jpg,audio\Yei_River\hematite\Yei_River_hematite_008.wav,0,0,2,0,3
S00675,Yei_River,hematite,images\Yei_River\hematite\06682220017660847111514.jpg,audio\Yei_River\hematite\Yei_River_hematite_003.wav,0,0,2,0,3
S00676,Yei_River,hematite,images\Yei_River\hematite\06699900017644917574666.jpg,audio\Yei_River\hematite\Yei_River_hematite_000.wav,0,0,2,0,3
S00677,Yei_River,hematite,images\Yei_River\hematite\06935050017655554777415.jpg,audio\Yei_River\hematite\Yei_River_hematite_003.wav,0,0,2,0,3
S00678,Yei_River,hematite,images\Yei_River\hematite\07037720017640426624726.jpg,audio\Yei_River\hematite\Yei_River_hematite_006.wav,0,0,2,0,3
S00679,Yei_River,hematite,images\Yei_River\hematite\07185240017641135461910.jpg,audio\Yei_River\hematite\Yei_River_hematite_000.wav,0,0,2,0,3
S00680,Yei_River,hematite,images\Yei_River\hematite\07186940017664378964943.jpg,audio\Yei_River\hematite\Yei_River_hematite_005.wav,0,0,2,0,3
S00681,Yei_River,hematite,images\Yei_River\hematite\07494900017658370594764.jpg,audio\Yei_River\hematite\Yei_River_hematite_005.wav,0,0,2,0,3
S00682,Yei_River,hematite,images\Yei_River\hematite\07767330017642474663683.jpg,audio\Yei_River\hematite\Yei_River_hematite_004.wav,0,0,2,0,3
S00683,Yei_River,hematite,images\Yei_River\hematite\07768690017642870372970.jpg,audio\Yei_River\hematite\Yei_River_hematite_002.wav,0,0,2,0,3
S00684,Yei_River,hematite,images\Yei_River\hematite\07808550017664194954319.jpg,audio\Yei_River\hematite\Yei_River_hematite_003.wav,0,0,2,0,3
S00685,Yei_River,hematite,images\Yei_River\hematite\08150840017671529518264.jpg,audio\Yei_River\hematite\Yei_River_hematite_003.wav,0,0,2,0,3
S00686,Yei_River,hematite,images\Yei_River\hematite\08158310017671692838809.jpg,audio\Yei_River\hematite\Yei_River_hematite_000.wav,0,0,2,0,3
S00687,Yei_River,hematite,images\Yei_River\hematite\08169880017695856655993.jpg,audio\Yei_River\hematite\Yei_River_hematite_002.wav,0,0,2,0,3
S00688,Yei_River,hematite,images\Yei_River\hematite\08193760017649317475123.jpg,audio\Yei_River\hematite\Yei_River_hematite_002.wav,0,0,2,0,3
S00689,Yei_River,hematite,images\Yei_River\hematite\08541370017643612014697.jpg,audio\Yei_River\hematite\Yei_River_hematite_000.wav,0,0,2,0,3
S00690,Yei_River,hematite,images\Yei_River\hematite\08548700017661647216072.jpg,audio\Yei_River\hematite\Yei_River_hematite_002.wav,0,0,2,0,3
S00691,Yei_River,hematite,images\Yei_River\hematite\08751240017655090683731.jpg,audio\Yei_River\hematite\Yei_River_hematite_009.wav,0,0,2,0,3
S00692,Yei_River,hematite,images\Yei_River\hematite\08767270017667078668598.jpg,audio\Yei_River\hematite\Yei_River_hematite_001.wav,0,0,2,0,3
S00693,Yei_River,hematite,images\Yei_River\hematite\08769120017665639106649.jpg,audio\Yei_River\hematite\Yei_River_hematite_002.wav,0,0,2,0,3
S00694,Yei_River,hematite,images\Yei_River\hematite\08776140017660380893594.jpg,audio\Yei_River\hematite\Yei_River_hematite_004.wav,0,0,2,0,3
S00695,Yei_River,hematite,images\Yei_River\hematite\08798880017649474661416.jpg,audio\Yei_River\hematite\Yei_River_hematite_000.wav,0,0,2,0,3
S00696,Yei_River,hematite,images\Yei_River\hematite\08879000017654861558213.jpg,audio\Yei_River\hematite\Yei_River_hematite_008.wav,0,0,2,0,3
S00697,Yei_River,hematite,images\Yei_River\hematite\09167790017671605701259.jpg,audio\Yei_River\hematite\Yei_River_hematite_008.wav,0,0,2,0,3
S00698,Yei_River,hematite,images\Yei_River\hematite\09186240017661879533734.jpg,audio\Yei_River\hematite\Yei_River_hematite_009.wav,0,0,2,0,3
S00699,Yei_River,hematite,images\Yei_River\hematite\09522740017651760387878.jpg,audio\Yei_River\hematite\Yei_River_hematite_005.wav,0,0,2,0,3
S00700,Yei_River,hematite,images\Yei_River\hematite\09598520017699012064927.jpg,audio\Yei_River\hematite\Yei_River_hematite_000.wav,0,0,2,0,3
S00701,Yei_River,hematite,images\Yei_River\hematite\09784740017645362745840.jpg,audio\Yei_River\hematite\Yei_River_hematite_009.wav,0,0,2,0,3
S00702,Yei_River,hematite,images\Yei_River\hematite\09801930017655293401356.jpg,audio\Yei_River\hematite\Yei_River_hematite_005.wav,0,0,2,0,3
S00703,Yei_River,hematite,images\Yei_River\hematite\09854340017655272631477.jpg,audio\Yei_River\hematite\Yei_River_hematite_004.wav,0,0,2,0,3
S00704,Yei_River,hematite,images\Yei_River\hematite\09856820017674093913115.jpg,audio\Yei_River\hematite\Yei_River_hematite_003.wav,0,0,2,0,3
